DataExtractDate,ReportPeriod,Arrival_Departure,Domestic_International,FlightType,Passenger_Count
2014-05-01T00:00:00,2010-08-01T00:00:00,Arrival,International,Charter,1399
2014-05-01T00:00:00,2010-08-01T00:00:00,Arrival,International,Commuter,3854
2014-05-01T00:00:00,2010-08-01T00:00:00,Arrival,International,Scheduled Carriers,778334
2014-05-01T00:00:00,2010-08-01T00:00:00,Departure,Domestic,Charter,170
2014-05-01T00:00:00,2010-08-01T00:00:00,Departure,Domestic,Commuter,190649
2014-05-01T00:00:00,2010-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,1875258
2014-05-01T00:00:00,2010-08-01T00:00:00,Departure,International,Charter,1378
2014-05-01T00:00:00,2010-08-01T00:00:00,Departure,International,Commuter,3785
2014-05-01T00:00:00,2010-08-01T00:00:00,Departure,International,Scheduled Carriers,727137
2014-05-01T00:00:00,2010-09-01T00:00:00,Arrival,Domestic,Charter,751
2014-05-01T00:00:00,2010-09-01T00:00:00,Arrival,Domestic,Commuter,179771
2014-05-01T00:00:00,2010-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1546068
2014-05-01T00:00:00,2010-09-01T00:00:00,Arrival,International,Charter,614
2014-05-01T00:00:00,2010-09-01T00:00:00,Arrival,International,Commuter,3450
2014-05-01T00:00:00,2010-09-01T00:00:00,Arrival,International,Scheduled Carriers,634493
2014-05-01T00:00:00,2010-09-01T00:00:00,Departure,Domestic,Charter,636
2014-05-01T00:00:00,2010-09-01T00:00:00,Departure,Domestic,Commuter,169919
2014-05-01T00:00:00,2010-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,1535547
2014-05-01T00:00:00,2010-09-01T00:00:00,Departure,International,Charter,295
2014-05-01T00:00:00,2010-09-01T00:00:00,Departure,International,Commuter,3384
2014-05-01T00:00:00,2010-09-01T00:00:00,Departure,International,Scheduled Carriers,620467
2014-05-01T00:00:00,2010-10-01T00:00:00,Arrival,Domestic,Charter,1349
2014-05-01T00:00:00,2010-10-01T00:00:00,Arrival,Domestic,Commuter,187805
2014-05-01T00:00:00,2010-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1651998
2014-05-01T00:00:00,2010-10-01T00:00:00,Arrival,International,Charter,49
2014-05-01T00:00:00,2010-10-01T00:00:00,Arrival,International,Commuter,3359
2014-05-01T00:00:00,2010-10-01T00:00:00,Arrival,International,Scheduled Carriers,633590
2014-05-01T00:00:00,2010-10-01T00:00:00,Departure,Domestic,Charter,1728
2014-05-01T00:00:00,2010-10-01T00:00:00,Departure,Domestic,Commuter,178758
2014-05-01T00:00:00,2010-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,1661039
2014-05-01T00:00:00,2010-10-01T00:00:00,Departure,International,Charter,38
2014-05-01T00:00:00,2010-10-01T00:00:00,Departure,International,Commuter,3319
2014-05-01T00:00:00,2010-10-01T00:00:00,Departure,International,Scheduled Carriers,665053
2014-05-01T00:00:00,2010-11-01T00:00:00,Arrival,Domestic,Charter,1620
2014-05-01T00:00:00,2010-11-01T00:00:00,Arrival,Domestic,Commuter,179285
2014-05-01T00:00:00,2010-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1565147
2014-05-01T00:00:00,2010-11-01T00:00:00,Arrival,International,Charter,118
2014-05-01T00:00:00,2010-11-01T00:00:00,Arrival,International,Commuter,3217
2014-05-01T00:00:00,2010-11-01T00:00:00,Arrival,International,Scheduled Carriers,592387
2014-05-01T00:00:00,2010-11-01T00:00:00,Departure,Domestic,Charter,1395
2014-05-01T00:00:00,2010-11-01T00:00:00,Departure,Domestic,Commuter,171671
2014-05-01T00:00:00,2010-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,1564783
2014-05-01T00:00:00,2010-11-01T00:00:00,Departure,International,Charter,154
2014-05-01T00:00:00,2010-11-01T00:00:00,Departure,International,Commuter,3131
2014-05-01T00:00:00,2010-11-01T00:00:00,Departure,International,Scheduled Carriers,606174
2014-05-01T00:00:00,2010-12-01T00:00:00,Arrival,Domestic,Charter,7503
2014-05-01T00:00:00,2010-12-01T00:00:00,Arrival,Domestic,Commuter,185882
2014-05-01T00:00:00,2010-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1630567
2014-05-01T00:00:00,2010-12-01T00:00:00,Arrival,International,Charter,96
2014-05-01T00:00:00,2010-12-01T00:00:00,Arrival,International,Commuter,3344
2014-05-01T00:00:00,2010-12-01T00:00:00,Arrival,International,Scheduled Carriers,650234
2014-05-01T00:00:00,2010-12-01T00:00:00,Departure,Domestic,Charter,590
2014-05-01T00:00:00,2010-12-01T00:00:00,Departure,Domestic,Commuter,176882
2014-05-01T00:00:00,2010-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,1723582
2014-05-01T00:00:00,2010-12-01T00:00:00,Departure,International,Commuter,3352
2014-05-01T00:00:00,2010-12-01T00:00:00,Departure,International,Scheduled Carriers,667825
2014-05-01T00:00:00,2011-01-01T00:00:00,Arrival,Domestic,Charter,857
2014-05-01T00:00:00,2011-01-01T00:00:00,Arrival,Domestic,Commuter,173936
2014-05-01T00:00:00,2011-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1490454
2014-05-01T00:00:00,2011-01-01T00:00:00,Arrival,International,Charter,165
2014-05-01T00:00:00,2011-01-01T00:00:00,Arrival,International,Commuter,3626
2014-05-01T00:00:00,2011-01-01T00:00:00,Arrival,International,Scheduled Carriers,678679
2014-05-01T00:00:00,2011-01-01T00:00:00,Departure,Domestic,Charter,6922
2014-05-01T00:00:00,2011-01-01T00:00:00,Departure,Domestic,Commuter,170648
2014-05-01T00:00:00,2011-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,1468219
2014-05-01T00:00:00,2011-01-01T00:00:00,Departure,International,Charter,1
2014-05-01T00:00:00,2011-01-01T00:00:00,Departure,International,Commuter,3521
2014-05-01T00:00:00,2011-01-01T00:00:00,Departure,International,Scheduled Carriers,666153
2014-05-01T00:00:00,2011-02-01T00:00:00,Arrival,Domestic,Charter,749
2014-05-01T00:00:00,2011-02-01T00:00:00,Arrival,Domestic,Commuter,174714
2014-05-01T00:00:00,2011-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1330118
2014-05-01T00:00:00,2011-02-01T00:00:00,Arrival,International,Charter,709
2014-05-01T00:00:00,2011-02-01T00:00:00,Arrival,International,Commuter,3230
2014-05-01T00:00:00,2011-02-01T00:00:00,Arrival,International,Scheduled Carriers,558072
2014-05-01T00:00:00,2011-02-01T00:00:00,Departure,Domestic,Charter,739
2014-05-01T00:00:00,2011-02-01T00:00:00,Departure,Domestic,Commuter,158888
2014-05-01T00:00:00,2011-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,1324531
2014-05-01T00:00:00,2011-02-01T00:00:00,Departure,International,Charter,686
2014-05-01T00:00:00,2011-02-01T00:00:00,Departure,International,Commuter,3150
2014-05-01T00:00:00,2011-02-01T00:00:00,Departure,International,Scheduled Carriers,565950
2014-05-01T00:00:00,2011-03-01T00:00:00,Arrival,Domestic,Charter,755
2014-05-01T00:00:00,2011-03-01T00:00:00,Arrival,Domestic,Commuter,197712
2014-05-01T00:00:00,2011-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1607923
2014-05-01T00:00:00,2011-03-01T00:00:00,Arrival,International,Charter,382
2014-05-01T00:00:00,2011-03-01T00:00:00,Arrival,International,Commuter,3781
2014-05-01T00:00:00,2011-03-01T00:00:00,Arrival,International,Scheduled Carriers,664137
2014-05-01T00:00:00,2011-03-01T00:00:00,Departure,Domestic,Charter,940
2014-05-01T00:00:00,2011-03-01T00:00:00,Departure,Domestic,Commuter,192762
2014-05-01T00:00:00,2011-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,1634275
2014-05-01T00:00:00,2011-03-01T00:00:00,Departure,International,Commuter,3689
2014-05-01T00:00:00,2011-03-01T00:00:00,Departure,International,Scheduled Carriers,645443
2014-05-01T00:00:00,2011-04-01T00:00:00,Arrival,Domestic,Charter,729
2014-05-01T00:00:00,2011-04-01T00:00:00,Arrival,Domestic,Commuter,227006
2014-05-01T00:00:00,2011-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1644046
2014-05-01T00:00:00,2011-04-01T00:00:00,Arrival,International,Charter,32
2014-05-01T00:00:00,2011-04-01T00:00:00,Arrival,International,Commuter,3360
2014-05-01T00:00:00,2011-04-01T00:00:00,Arrival,International,Scheduled Carriers,679452
2014-05-01T00:00:00,2011-04-01T00:00:00,Departure,Domestic,Charter,574
2014-05-01T00:00:00,2011-04-01T00:00:00,Departure,Domestic,Commuter,220612
2014-05-01T00:00:00,2011-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,1588154
2014-05-01T00:00:00,2011-04-01T00:00:00,Departure,International,Charter,9
2014-05-01T00:00:00,2011-04-01T00:00:00,Departure,International,Commuter,3504
2014-05-01T00:00:00,2011-04-01T00:00:00,Departure,International,Scheduled Carriers,660738
2014-05-01T00:00:00,2011-05-01T00:00:00,Arrival,Domestic,Charter,253
2014-05-01T00:00:00,2011-05-01T00:00:00,Arrival,Domestic,Commuter,237519
2014-05-01T00:00:00,2011-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1797456
2014-05-01T00:00:00,2011-05-01T00:00:00,Arrival,International,Charter,3
2014-05-01T00:00:00,2011-05-01T00:00:00,Arrival,International,Commuter,3560
2014-05-01T00:00:00,2011-05-01T00:00:00,Arrival,International,Scheduled Carriers,707398
2014-05-01T00:00:00,2011-05-01T00:00:00,Departure,Domestic,Charter,212
2014-05-01T00:00:00,2011-05-01T00:00:00,Departure,Domestic,Commuter,223419
2014-05-01T00:00:00,2011-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,1768492
2014-05-01T00:00:00,2011-05-01T00:00:00,Departure,International,Charter,43
2014-05-01T00:00:00,2011-05-01T00:00:00,Departure,International,Commuter,3653
2014-05-01T00:00:00,2011-05-01T00:00:00,Departure,International,Scheduled Carriers,735056
2014-05-01T00:00:00,2011-06-01T00:00:00,Arrival,Domestic,Charter,127
2014-05-01T00:00:00,2011-06-01T00:00:00,Arrival,Domestic,Commuter,234449
2014-05-01T00:00:00,2011-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1825797
2014-05-01T00:00:00,2011-06-01T00:00:00,Arrival,International,Charter,508
2014-05-01T00:00:00,2011-06-01T00:00:00,Arrival,International,Commuter,3576
2014-05-01T00:00:00,2011-06-01T00:00:00,Arrival,International,Scheduled Carriers,719451
2014-05-01T00:00:00,2011-06-01T00:00:00,Departure,Domestic,Charter,92
2014-05-01T00:00:00,2011-06-01T00:00:00,Departure,Domestic,Commuter,228558
2014-05-01T00:00:00,2011-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,1850167
2014-05-01T00:00:00,2011-06-01T00:00:00,Departure,International,Charter,602
2014-05-01T00:00:00,2011-06-01T00:00:00,Departure,International,Commuter,3550
2014-05-01T00:00:00,2011-06-01T00:00:00,Departure,International,Scheduled Carriers,764839
2014-05-01T00:00:00,2011-07-01T00:00:00,Arrival,Domestic,Charter,210
2014-05-01T00:00:00,2011-07-01T00:00:00,Arrival,Domestic,Commuter,259979
2014-05-01T00:00:00,2011-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1960103
2014-05-01T00:00:00,2011-07-01T00:00:00,Arrival,International,Charter,731
2014-05-01T00:00:00,2011-07-01T00:00:00,Arrival,International,Commuter,3926
2014-05-01T00:00:00,2011-07-01T00:00:00,Arrival,International,Scheduled Carriers,834829
2014-05-01T00:00:00,2011-07-01T00:00:00,Departure,Domestic,Charter,217
2014-05-01T00:00:00,2011-07-01T00:00:00,Departure,Domestic,Commuter,255233
2014-05-01T00:00:00,2011-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,1944016
2014-05-01T00:00:00,2011-07-01T00:00:00,Departure,International,Charter,610
2014-05-01T00:00:00,2011-07-01T00:00:00,Departure,International,Commuter,3832
2014-05-01T00:00:00,2011-07-01T00:00:00,Departure,International,Scheduled Carriers,807656
2014-05-01T00:00:00,2011-08-01T00:00:00,Arrival,Domestic,Charter,11
2014-05-01T00:00:00,2011-08-01T00:00:00,Arrival,Domestic,Commuter,254546
2014-05-01T00:00:00,2011-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1882481
2014-05-01T00:00:00,2011-08-01T00:00:00,Arrival,International,Charter,784
2014-05-01T00:00:00,2011-08-01T00:00:00,Arrival,International,Commuter,4014
2014-05-01T00:00:00,2011-08-01T00:00:00,Arrival,International,Scheduled Carriers,827279
2014-05-01T00:00:00,2011-08-01T00:00:00,Departure,Domestic,Charter,11
2014-05-01T00:00:00,2011-08-01T00:00:00,Departure,Domestic,Commuter,263277
2014-05-01T00:00:00,2011-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,1911301
2014-05-01T00:00:00,2011-08-01T00:00:00,Departure,International,Charter,654
2014-05-01T00:00:00,2011-08-01T00:00:00,Departure,International,Commuter,3823
2014-05-01T00:00:00,2011-08-01T00:00:00,Departure,International,Scheduled Carriers,770343
2014-05-01T00:00:00,2011-09-01T00:00:00,Arrival,Domestic,Charter,453
2014-05-01T00:00:00,2011-09-01T00:00:00,Arrival,Domestic,Commuter,225382
2014-05-01T00:00:00,2011-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1576842
2014-05-01T00:00:00,2011-09-01T00:00:00,Arrival,International,Charter,14
2014-05-01T00:00:00,2011-09-01T00:00:00,Arrival,International,Commuter,3588
2014-05-01T00:00:00,2011-09-01T00:00:00,Arrival,International,Scheduled Carriers,683758
2014-05-01T00:00:00,2011-09-01T00:00:00,Departure,Domestic,Charter,372
2014-05-01T00:00:00,2011-09-01T00:00:00,Departure,Domestic,Commuter,216922
2014-05-01T00:00:00,2011-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,1585878
2014-05-01T00:00:00,2011-09-01T00:00:00,Departure,International,Charter,6
2014-05-01T00:00:00,2011-09-01T00:00:00,Departure,International,Commuter,3339
2014-05-01T00:00:00,2011-09-01T00:00:00,Departure,International,Scheduled Carriers,683766
2014-05-01T00:00:00,2011-10-01T00:00:00,Arrival,Domestic,Charter,70
2014-05-01T00:00:00,2011-10-01T00:00:00,Arrival,Domestic,Commuter,236923
2014-05-01T00:00:00,2011-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1613468
2014-05-01T00:00:00,2011-10-01T00:00:00,Arrival,International,Charter,6
2014-05-01T00:00:00,2011-10-01T00:00:00,Arrival,International,Commuter,3421
2014-05-01T00:00:00,2011-10-01T00:00:00,Arrival,International,Scheduled Carriers,666632
2014-05-01T00:00:00,2011-10-01T00:00:00,Departure,Domestic,Charter,256
2014-05-01T00:00:00,2011-10-01T00:00:00,Departure,Domestic,Commuter,226756
2014-05-01T00:00:00,2011-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,1668018
2014-05-01T00:00:00,2011-10-01T00:00:00,Departure,International,Charter,29
2014-05-01T00:00:00,2011-10-01T00:00:00,Departure,International,Commuter,3027
2014-05-01T00:00:00,2011-10-01T00:00:00,Departure,International,Scheduled Carriers,705998
2014-05-01T00:00:00,2011-11-01T00:00:00,Arrival,Domestic,Charter,407
2014-05-01T00:00:00,2011-11-01T00:00:00,Arrival,Domestic,Commuter,227954
2014-05-01T00:00:00,2011-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1584257
2014-05-01T00:00:00,2011-11-01T00:00:00,Arrival,International,Charter,2
2014-05-01T00:00:00,2011-11-01T00:00:00,Arrival,International,Commuter,2768
2014-05-01T00:00:00,2011-11-01T00:00:00,Arrival,International,Scheduled Carriers,608364
2014-05-01T00:00:00,2011-11-01T00:00:00,Departure,Domestic,Charter,294
2014-05-01T00:00:00,2011-11-01T00:00:00,Departure,Domestic,Commuter,219575
2014-05-01T00:00:00,2011-11-01T00:00:00,Departure,Domestic,Scheduled Carriers,1594368
2014-05-01T00:00:00,2011-11-01T00:00:00,Departure,International,Charter,4
2014-05-01T00:00:00,2011-11-01T00:00:00,Departure,International,Commuter,2644
2014-05-01T00:00:00,2011-11-01T00:00:00,Departure,International,Scheduled Carriers,624469
2014-05-01T00:00:00,2011-12-01T00:00:00,Arrival,Domestic,Charter,3940
2014-05-01T00:00:00,2011-12-01T00:00:00,Arrival,Domestic,Commuter,177177
2014-05-01T00:00:00,2011-12-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1640432
2014-05-01T00:00:00,2011-12-01T00:00:00,Arrival,International,Charter,271
2014-05-01T00:00:00,2011-12-01T00:00:00,Arrival,International,Commuter,3426
2014-05-01T00:00:00,2011-12-01T00:00:00,Arrival,International,Scheduled Carriers,675878
2014-05-01T00:00:00,2011-12-01T00:00:00,Departure,Domestic,Charter,795
2014-05-01T00:00:00,2011-12-01T00:00:00,Departure,Domestic,Commuter,171746
2014-05-01T00:00:00,2011-12-01T00:00:00,Departure,Domestic,Scheduled Carriers,1644254
2014-05-01T00:00:00,2011-12-01T00:00:00,Departure,International,Charter,358
2014-05-01T00:00:00,2011-12-01T00:00:00,Departure,International,Commuter,3292
2014-05-01T00:00:00,2011-12-01T00:00:00,Departure,International,Scheduled Carriers,707075
2014-05-01T00:00:00,2012-01-01T00:00:00,Arrival,Domestic,Charter,1111
2014-05-01T00:00:00,2012-01-01T00:00:00,Arrival,Domestic,Commuter,161364
2014-05-01T00:00:00,2012-01-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1591975
2014-05-01T00:00:00,2012-01-01T00:00:00,Arrival,International,Charter,491
2014-05-01T00:00:00,2012-01-01T00:00:00,Arrival,International,Commuter,1863
2014-05-01T00:00:00,2012-01-01T00:00:00,Arrival,International,Scheduled Carriers,714519
2014-05-01T00:00:00,2012-01-01T00:00:00,Departure,Domestic,Charter,4222
2014-05-01T00:00:00,2012-01-01T00:00:00,Departure,Domestic,Commuter,157590
2014-05-01T00:00:00,2012-01-01T00:00:00,Departure,Domestic,Scheduled Carriers,1584834
2014-05-01T00:00:00,2012-01-01T00:00:00,Departure,International,Charter,429
2014-05-01T00:00:00,2012-01-01T00:00:00,Departure,International,Commuter,1729
2014-05-01T00:00:00,2012-01-01T00:00:00,Departure,International,Scheduled Carriers,693362
2014-05-01T00:00:00,2012-02-01T00:00:00,Arrival,Domestic,Charter,584
2014-05-01T00:00:00,2012-02-01T00:00:00,Arrival,Domestic,Commuter,213824
2014-05-01T00:00:00,2012-02-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1430135
2014-05-01T00:00:00,2012-02-01T00:00:00,Arrival,International,Charter,223
2014-05-01T00:00:00,2012-02-01T00:00:00,Arrival,International,Commuter,1589
2014-05-01T00:00:00,2012-02-01T00:00:00,Arrival,International,Scheduled Carriers,574091
2014-05-01T00:00:00,2012-02-01T00:00:00,Departure,Domestic,Charter,717
2014-05-01T00:00:00,2012-02-01T00:00:00,Departure,Domestic,Commuter,209017
2014-05-01T00:00:00,2012-02-01T00:00:00,Departure,Domestic,Scheduled Carriers,1438894
2014-05-01T00:00:00,2012-02-01T00:00:00,Departure,International,Charter,374
2014-05-01T00:00:00,2012-02-01T00:00:00,Departure,International,Commuter,1536
2014-05-01T00:00:00,2012-02-01T00:00:00,Departure,International,Scheduled Carriers,585528
2014-05-01T00:00:00,2012-03-01T00:00:00,Arrival,Domestic,Charter,795
2014-05-01T00:00:00,2012-03-01T00:00:00,Arrival,Domestic,Commuter,249042
2014-05-01T00:00:00,2012-03-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1678137
2014-05-01T00:00:00,2012-03-01T00:00:00,Arrival,International,Charter,72
2014-05-01T00:00:00,2012-03-01T00:00:00,Arrival,International,Commuter,1784
2014-05-01T00:00:00,2012-03-01T00:00:00,Arrival,International,Scheduled Carriers,689762
2014-05-01T00:00:00,2012-03-01T00:00:00,Departure,Domestic,Charter,863
2014-05-01T00:00:00,2012-03-01T00:00:00,Departure,Domestic,Commuter,241069
2014-05-01T00:00:00,2012-03-01T00:00:00,Departure,Domestic,Scheduled Carriers,1710730
2014-05-01T00:00:00,2012-03-01T00:00:00,Departure,International,Charter,72
2014-05-01T00:00:00,2012-03-01T00:00:00,Departure,International,Commuter,1796
2014-05-01T00:00:00,2012-03-01T00:00:00,Departure,International,Scheduled Carriers,678435
2014-05-01T00:00:00,2012-04-01T00:00:00,Arrival,Domestic,Charter,708
2014-05-01T00:00:00,2012-04-01T00:00:00,Arrival,Domestic,Commuter,235290
2014-05-01T00:00:00,2012-04-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1654033
2014-05-01T00:00:00,2012-04-01T00:00:00,Arrival,International,Charter,309
2014-05-01T00:00:00,2012-04-01T00:00:00,Arrival,International,Commuter,1654
2014-05-01T00:00:00,2012-04-01T00:00:00,Arrival,International,Scheduled Carriers,700182
2014-05-01T00:00:00,2012-04-01T00:00:00,Departure,Domestic,Charter,960
2014-05-01T00:00:00,2012-04-01T00:00:00,Departure,Domestic,Commuter,227618
2014-05-01T00:00:00,2012-04-01T00:00:00,Departure,Domestic,Scheduled Carriers,1663899
2014-05-01T00:00:00,2012-04-01T00:00:00,Departure,International,Charter,88
2014-05-01T00:00:00,2012-04-01T00:00:00,Departure,International,Commuter,1845
2014-05-01T00:00:00,2012-04-01T00:00:00,Departure,International,Scheduled Carriers,674542
2014-05-01T00:00:00,2012-05-01T00:00:00,Arrival,Domestic,Charter,916
2014-05-01T00:00:00,2012-05-01T00:00:00,Arrival,Domestic,Commuter,242624
2014-05-01T00:00:00,2012-05-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1751972
2014-05-01T00:00:00,2012-05-01T00:00:00,Arrival,International,Charter,91
2014-05-01T00:00:00,2012-05-01T00:00:00,Arrival,International,Commuter,1747
2014-05-01T00:00:00,2012-05-01T00:00:00,Arrival,International,Scheduled Carriers,700701
2014-05-01T00:00:00,2012-05-01T00:00:00,Departure,Domestic,Charter,797
2014-05-01T00:00:00,2012-05-01T00:00:00,Departure,Domestic,Commuter,234008
2014-05-01T00:00:00,2012-05-01T00:00:00,Departure,Domestic,Scheduled Carriers,1740790
2014-05-01T00:00:00,2012-05-01T00:00:00,Departure,International,Charter,103
2014-05-01T00:00:00,2012-05-01T00:00:00,Departure,International,Commuter,1945
2014-05-01T00:00:00,2012-05-01T00:00:00,Departure,International,Scheduled Carriers,737252
2014-05-01T00:00:00,2012-06-01T00:00:00,Arrival,Domestic,Charter,216
2014-05-01T00:00:00,2012-06-01T00:00:00,Arrival,Domestic,Commuter,249787
2014-05-01T00:00:00,2012-06-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1831039
2014-05-01T00:00:00,2012-06-01T00:00:00,Arrival,International,Charter,24
2014-05-01T00:00:00,2012-06-01T00:00:00,Arrival,International,Commuter,1694
2014-05-01T00:00:00,2012-06-01T00:00:00,Arrival,International,Scheduled Carriers,759485
2014-05-01T00:00:00,2012-06-01T00:00:00,Departure,Domestic,Charter,181
2014-05-01T00:00:00,2012-06-01T00:00:00,Departure,Domestic,Commuter,248548
2014-05-01T00:00:00,2012-06-01T00:00:00,Departure,Domestic,Scheduled Carriers,1851601
2014-05-01T00:00:00,2012-06-01T00:00:00,Departure,International,Charter,400
2014-05-01T00:00:00,2012-06-01T00:00:00,Departure,International,Commuter,1777
2014-05-01T00:00:00,2012-06-01T00:00:00,Departure,International,Scheduled Carriers,795152
2014-05-01T00:00:00,2012-07-01T00:00:00,Arrival,Domestic,Charter,217
2014-05-01T00:00:00,2012-07-01T00:00:00,Arrival,Domestic,Commuter,191753
2014-05-01T00:00:00,2012-07-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2077521
2014-05-01T00:00:00,2012-07-01T00:00:00,Arrival,International,Charter,348
2014-05-01T00:00:00,2012-07-01T00:00:00,Arrival,International,Commuter,1858
2014-05-01T00:00:00,2012-07-01T00:00:00,Arrival,International,Scheduled Carriers,847529
2014-05-01T00:00:00,2012-07-01T00:00:00,Departure,Domestic,Charter,57
2014-05-01T00:00:00,2012-07-01T00:00:00,Departure,Domestic,Commuter,188875
2014-05-01T00:00:00,2012-07-01T00:00:00,Departure,Domestic,Scheduled Carriers,2047522
2014-05-01T00:00:00,2012-07-01T00:00:00,Departure,International,Charter,49
2014-05-01T00:00:00,2012-07-01T00:00:00,Departure,International,Commuter,1880
2014-05-01T00:00:00,2012-07-01T00:00:00,Departure,International,Scheduled Carriers,832717
2014-05-01T00:00:00,2012-08-01T00:00:00,Arrival,Domestic,Charter,387
2014-05-01T00:00:00,2012-08-01T00:00:00,Arrival,Domestic,Commuter,181842
2014-05-01T00:00:00,2012-08-01T00:00:00,Arrival,Domestic,Scheduled Carriers,2025696
2014-05-01T00:00:00,2012-08-01T00:00:00,Arrival,International,Charter,702
2014-05-01T00:00:00,2012-08-01T00:00:00,Arrival,International,Commuter,1987
2014-05-01T00:00:00,2012-08-01T00:00:00,Arrival,International,Scheduled Carriers,838976
2014-05-01T00:00:00,2012-08-01T00:00:00,Departure,Domestic,Charter,263
2014-05-01T00:00:00,2012-08-01T00:00:00,Departure,Domestic,Commuter,186630
2014-05-01T00:00:00,2012-08-01T00:00:00,Departure,Domestic,Scheduled Carriers,2057246
2014-05-01T00:00:00,2012-08-01T00:00:00,Departure,International,Charter,653
2014-05-01T00:00:00,2012-08-01T00:00:00,Departure,International,Commuter,1961
2014-05-01T00:00:00,2012-08-01T00:00:00,Departure,International,Scheduled Carriers,797002
2014-05-01T00:00:00,2012-09-01T00:00:00,Arrival,Domestic,Charter,438
2014-05-01T00:00:00,2012-09-01T00:00:00,Arrival,Domestic,Commuter,164263
2014-05-01T00:00:00,2012-09-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1652364
2014-05-01T00:00:00,2012-09-01T00:00:00,Arrival,International,Charter,33
2014-05-01T00:00:00,2012-09-01T00:00:00,Arrival,International,Commuter,1844
2014-05-01T00:00:00,2012-09-01T00:00:00,Arrival,International,Scheduled Carriers,718367
2014-05-01T00:00:00,2012-09-01T00:00:00,Departure,Domestic,Charter,626
2014-05-01T00:00:00,2012-09-01T00:00:00,Departure,Domestic,Commuter,159792
2014-05-01T00:00:00,2012-09-01T00:00:00,Departure,Domestic,Scheduled Carriers,1657205
2014-05-01T00:00:00,2012-09-01T00:00:00,Departure,International,Commuter,1713
2014-05-01T00:00:00,2012-09-01T00:00:00,Departure,International,Scheduled Carriers,697612
2014-05-01T00:00:00,2012-10-01T00:00:00,Arrival,Domestic,Charter,1136
2014-05-01T00:00:00,2012-10-01T00:00:00,Arrival,Domestic,Commuter,173730
2014-05-01T00:00:00,2012-10-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1751045
2014-05-01T00:00:00,2012-10-01T00:00:00,Arrival,International,Charter,59
2014-05-01T00:00:00,2012-10-01T00:00:00,Arrival,International,Commuter,1760
2014-05-01T00:00:00,2012-10-01T00:00:00,Arrival,International,Scheduled Carriers,670700
2014-05-01T00:00:00,2012-10-01T00:00:00,Departure,Domestic,Charter,1512
2014-05-01T00:00:00,2012-10-01T00:00:00,Departure,Domestic,Commuter,166696
2014-05-01T00:00:00,2012-10-01T00:00:00,Departure,Domestic,Scheduled Carriers,1708107
2014-05-01T00:00:00,2012-10-01T00:00:00,Departure,International,Commuter,1898
2014-05-01T00:00:00,2012-10-01T00:00:00,Departure,International,Scheduled Carriers,714828
2014-05-01T00:00:00,2012-11-01T00:00:00,Arrival,Domestic,Charter,856
2014-05-01T00:00:00,2012-11-01T00:00:00,Arrival,Domestic,Commuter,136988
2014-05-01T00:00:00,2012-11-01T00:00:00,Arrival,Domestic,Scheduled Carriers,1692944
2014-05-01T00:00:00,2012-11-01T00:00:00,Arrival,International,Charter,235
2014-05-01T00:00:00,2012-11-01T00:00:00,Arrival,International,Commuter,1584
